Libris	Titel	Fil namn	Äldre länk	Ny länk
http://libris.kb.se/bib/9901473	Personligt ombud - på klientens uppdrag :	2005-123-15_200512315.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/10081/2005-123-15_200512315.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-123-15
http://libris.kb.se/bib/10016650	Explosionen i konstgödselfabriken i Frankrike 2001 /	2005-123-16_kamedo86.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/10082/2005-123-16_kamedo86.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-123-16
http://libris.kb.se/bib/10647242	Husraset vid bröllopsfesten i Jerusalem 2001	2005-123-2_20051232.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/10086/2005-123-2_20051232.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-123-2
http://libris.kb.se/bib/10647653	Personligt ombud - trumf i bakfickan?	2005-123-22.pdf	http://www.socialstyrelsen.se/publikationer2005/2005-123-22.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-123-22
http://libris.kb.se/bib/9941696	Personligt ombud - trumf i bakfickan? :	2005-123-22.pdf	http://www.socialstyrelsen.se/publikationer2005/2005-123-22.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-123-22
http://libris.kb.se/bib/9810631	Föräldrar med utvecklingsstörning och deras barn :	2005-123-3_20051234.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/10097/2005-123-3_20051234.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-123-3
http://libris.kb.se/bib/10647123	Bombattentatet i köpcentrumet i Finland 2002	2005-123-33_200512333.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/10101/2005-123-33_200512333.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-123-33
http://libris.kb.se/bib/10056681	Bombattentatet i köpcentrumet i Finland 2002	2005-123-33_200512333.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/10101/2005-123-33_200512333.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-123-33
http://libris.kb.se/bib/10647985	Cancer i siffror	2005-125-4_rev_20051255.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/10128/2005-125-4_rev_20051255.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-125-5
http://libris.kb.se/bib/10647728	Socialtjänstens stöd till unga brottsoffer	200513110.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/38486C8F-99C8-46F8-AD10-AE2EEC04954C/3104/200513110.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-131-10
http://libris.kb.se/bib/10647975	Våld mot kvinnor med psykiska funktionshinder	2005-131-23_200513123.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/10164/2005-131-23_200513123.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-131-23
http://libris.kb.se/bib/10647751	Ta ansvar för samverkan	2005-131-40_200513141.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/10183/2005-131-40_200513141.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2005-131-40
http://libris.kb.se/bib/16612186	Yrkesmässig hygienisk verksamhet [Elektronisk resurs] :	2006-101-3.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9407/2006-101-3.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-101-3
http://libris.kb.se/bib/10168262	Yrkesmässig hygienisk verksamhet :	2006-101-3.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9407/2006-101-3.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-101-3
http://libris.kb.se/bib/10315747	Socialt arbete med äldre:	200611021.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/5954279C-7977-4A84-8146-69534AA51DCA/6382/200611021.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-110-21
http://libris.kb.se/bib/10239470	Multisystemisk terapi för ungdomar med allvarliga beteendeproblem :	2006-112-2.pdf	http://www.socialstyrelsen.se/publikationer2006/2006-112-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-112-2
http://libris.kb.se/bib/10125356	Översvämningarna i Tjeckien och östra Tyskland 2002	2006-123-2_20061233.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9636/2006-123-2_20061233.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-123-2
http://libris.kb.se/bib/10646193	Kunskapsdokument från KDM.	200612320.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/BE89A74D-0EB8-40C7-861A-26CCBCD7FE7A/5411/200612320.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-123-20
http://libris.kb.se/bib/10494452	Kunskapsdokument från KDM.	200612320.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/BE89A74D-0EB8-40C7-861A-26CCBCD7FE7A/5411/200612320.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-123-20
http://libris.kb.se/bib/10271259	Terrorattacken på Bali 2002	2006-123-22_200612322.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9639/2006-123-22_200612322.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-123-22
http://libris.kb.se/bib/10279899	Terrorattackerna i Madrid i Spanien 2004	2006-123-40_200612340.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9659/2006-123-40_200612340.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-123-40
http://libris.kb.se/bib/10646996	Hemlöshet i Sverige 2005	2006-131-16_200613116.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9724/2006-131-16_200613116.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-131-16
http://libris.kb.se/bib/10184017	Barnahus :	200613118.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/A845DF9B-2A5E-40E8-AA9C-1F65B1BD9F77/5703/200613118.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-131-18
http://libris.kb.se/bib/10081887	Årsrapport NPS 2006 :	20061313.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/CD41006B-190A-4EE5-B06D-BA56F6C7F800/4765/20061313.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2006-131-31
http://libris.kb.se/bib/10646700	Säkerhet vid psykiatrisk tvångsvård, rättspsykiatrisk vård och rättspsykiatrisk undersökningsverksamhet	20071014_rev.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/03F9DC16-9A57-4C4F-A985-D7755D6FAE94/7518/20071014_rev.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-101-4
http://libris.kb.se/bib/16251546	Gravida kvinnor med missbruk och barn som lever i familjer med missbruksproblem :	2007-107-19_2007107191.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/8969/2007-107-19_2007107191.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-107-19
http://libris.kb.se/bib/10646694	Systematiskt arbete för äldres säkerhet	2007-110-16.pdf	http://www.socialstyrelsen.se/publikationer2007/2007-110-16.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-110-16
http://libris.kb.se/bib/10609764	Systematiskt arbete för äldres säkerhet :	2007-110-16.pdf	http://www.socialstyrelsen.se/publikationer2007/2007-110-16.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-110-16
http://libris.kb.se/bib/11358574	Social barnavård i förändring	200711018.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/2AF00E26-26DA-4734-931C-FADD6272ED84/9750/200711018.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-110-18
http://libris.kb.se/bib/10683027	Social barnavård i förändring :	2007-110-18.pdf	http://www.socialstyrelsen.se/publikationer2007/2007-110-18.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-110-18
http://libris.kb.se/bib/12749251	Trappan mellan kvarboende och flytt	2007-123-20_200712320.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9193/2007-123-20_200712320.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-123-20
http://libris.kb.se/bib/10646186	Krisberedskap för hälsoskydd och objektinriktat smittskydd	2007-123-23_200712323.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9196/2007-123-23_200712323.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-123-23
http://libris.kb.se/bib/10646615	Rehabilitering för hemmaboende äldre personer	2007-123-26.pdf	http://www.socialstyrelsen.se/publikationer2007/2007-123-26.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-123-26
http://libris.kb.se/bib/10509415	Rehabilitering för hemmaboende äldre personer	2007-123-26.pdf	http://www.socialstyrelsen.se/publikationer2007/2007-123-26.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-123-26
http://libris.kb.se/bib/11358721	Flodvågskatastrofen i Asien 2004	2007-123-38_200712338.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9212/2007-123-38_200712338.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-123-38
http://libris.kb.se/bib/10658501	Flodvågskatastrofen i Asien 2004	2007-123-38_200712338.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9212/2007-123-38_200712338.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-123-38
http://libris.kb.se/bib/10533829	Innerst inne var man rädd...	2007-124-2_20071242.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9227/2007-124-2_20071242.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-124-2
http://libris.kb.se/bib/10646132	Gemensam planering	2007-131-26_200713126.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9280/2007-131-26_200713126.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-131-26
http://libris.kb.se/bib/10425451	Frihet och ansvar :	2007-131-27_200713127_rev.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9281/2007-131-27_200713127_rev.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-131-27
http://libris.kb.se/bib/10646058	Barn och unga	2007-44-9_2007449.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/9347/2007-44-9_2007449.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2007-44-9 
http://libris.kb.se/bib/11358571	Smittspårning vid sexuellt överförbara infektioner	20081017.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/F2035F24-E3F0-45B2-882C-A7FED9D612BF/12834/20081017.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-10-17
http://libris.kb.se/bib/11358610	En utvärdering av alkoholförebyggande insatser inom hälso- och sjukvården 2006-2007.	20081036.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/47B87C0F-C7F8-4F56-BBA1-9189115438C3/10215/20081036.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-10-36
http://libris.kb.se/bib/11358265	Framtida statistikredovisning om barn och ungdomars tandhälsa	2008-107-3_20081073.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/8612/2008-107-3_20081073.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-107-3
http://libris.kb.se/bib/11358340	Interventioner mot prostitution och människohandel för sexuella ändamål	2008-112-4_20081124.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/8647/2008-112-4_20081124.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-112-4
http://libris.kb.se/bib/11358245	Evakueringen av svenskar från Libanon 2006	2008-123-11_200812311.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/8681/2008-123-11_200812311.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-123-11
http://libris.kb.se/bib/11358170	The 2004 Tsunami Disaster in Asia	2008-123-5_20081235.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/8691/2008-123-5_20081235.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-123-5
http://libris.kb.se/bib/11272228	Strömavbrottet på Karolinska universitetssjukhuset, Huddinge, den 7 april 2007	2008-126-15.pdf	http://www.socialstyrelsen.se/publikationer2008/2008-126-15.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-126-15
http://libris.kb.se/bib/11358497	Läkarnas specialiseringstjänstgöring	2008-126-2_20081263.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/8763/2008-126-2_20081263.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-126-2
http://libris.kb.se/bib/11358328	Hälsodataregister räddar liv och förbättrar livskvalitet	2008-126-27_200812628.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/8771/2008-126-27_200812628.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-126-27
http://libris.kb.se/bib/11261854	Ett halvt sekel med svenska cancerregistret	2008-126-48.pdf	http://www.socialstyrelsen.se/publikationer2008/2008-126-48.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-126-48
http://libris.kb.se/bib/11246794	Metoder som används för att förebygga psykisk ohälsa hos barn :	2008-126-50.pdf	http://www.socialstyrelsen.se/publikationer2008/2008-126-50.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-126-50
http://libris.kb.se/bib/11235692	Insatser för unga lagöverträdare :	200812658.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/311C950E-9CC0-4B2A-AC03-F80F47AE3F5D/12413/200812658.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-126-58
http://libris.kb.se/bib/11358194	Daglig verksamhet enligt LSS	2008-131-22_200813122.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/8852/2008-131-22_200813122.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-131-22
http://libris.kb.se/bib/11358553	Personlig assistans och särskilt utbildningsstöd till deltagare med funktionsnedsättning på folkhögskola	200818.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/B29382D6-73B3-486A-8D95-7293F94392C4/10472/200818.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-1-8
http://libris.kb.se/bib/10922768	Personer med funktionsnedsättning :	2008442.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/E68D85AD-D1DF-4633-B906-45D7E63C207E/10247/2008442.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-44-2
http://libris.kb.se/bib/11358549	Personer med funktionsnedsättning	2008-44-2.pdf	http://www.socialstyrelsen.se/publikationer2008/2008-44-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-44-2
http://libris.kb.se/bib/11358649	Vuxna personer med missbruksproblem och övriga vuxna	2008444.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/9E4FD9B8-85B6-433B-B639-E6F67C72688B/10644/2008444.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-44-4
http://libris.kb.se/bib/11358500	Läkemedel	2008-46-1_2008461.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/8884/2008-46-1_2008461.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2008-46-1
http://libris.kb.se/bib/11437507	Barn och unga som begår brott :	2009-101-3.pdf	http://www.socialstyrelsen.se/publikationer2009/2009-101-3.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-101-3 
http://libris.kb.se/bib/11764490	Öppna jämförelser 2009.	2009-10-17.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/17720/2009-10-17.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-10-17
http://libris.kb.se/bib/11648686	Öppna jämförelser 2009.	2009-10-17.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/17720/2009-10-17.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-10-17
http://libris.kb.se/bib/11767270	Fyra år med läkemdelsregistret	2009-11-1.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/17768/2009-11-1.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-11-1
http://libris.kb.se/bib/11748131	Öppna jämförelser av hälso- och sjukvårdens kvalitet och effektivitet :	2009-11-2.pdf	http://www.socialstyrelsen.se/publikationer2009/2009-11-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-11-2
http://libris.kb.se/bib/11854788	Öppna jämförelser av hälso- och sjukvårdens kvalitet och effektivitet	2009-11-2.pdf	http://www.socialstyrelsen.se/publikationer2009/2009-11-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-11-2
http://libris.kb.se/bib/11767319	Graviditeter, förlossningar och nyfödda barn	2009-12-11.pdf	http://www.socialstyrelsen.se/publikationer2009/2009-12-11.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-12-11
http://libris.kb.se/bib/11768129	Barn och unga i familjer med missbruk :	2009-12-15.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/17866/2009-12-15.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-12-15
http://libris.kb.se/bib/11767253	Egen kraft - egen makt	2009-12-16.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/17867/2009-12-16.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-12-16
http://libris.kb.se/bib/12071935	Att följa levnadsförhållanden för personer med funktionsnedsättning	2009-12-19.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/17874/2009-12-19.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-12-19
http://libris.kb.se/bib/11477571	Vuxna personer med missbruksproblem och övriga vuxna  :	200912513.pdf	http://www.socialstyrelsen.se/NR/rdonlyres/B57A36FB-284A-453F-87F0-A11AD5923700/13930/200912513.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2009-125-13
